iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7724,189.479218,1000.0,0.79209,0.822927,0.0,0.0,0.058475,83874.0,0.137284,0.241983,0.18296,0.324769,-0.053804,0.63645,6.76884,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143481,-0.010838,0.0,0.0,-0.071205,-0.017427,-0.013312,-0.025822,0.84294,-0.040544,-0.098934,-0.007043,-0.023704,1.872731,4.433573,-0.075774,-0.000529,-0.385816,4.409091,0.017584,0.087013,0.140781
7725,188.527328,1000.0,0.806602,0.829257,0.0,0.0,0.058385,69026.0,0.138546,0.238356,0.189377,0.345508,-0.056895,0.694335,6.769552,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146485,-0.010964,0.0,0.0,-0.074685,-0.017474,-0.014084,-0.026939,0.844374,-0.039506,-0.09976,-0.007897,-0.026007,1.871514,4.438622,-0.078222,-0.00064,-0.478293,3.652174,0.017581,0.077237,0.137399
7726,189.723694,1000.0,0.83262,0.840073,0.0,0.0,0.058426,72627.0,0.14666,0.244519,0.188505,0.355527,-0.058104,0.712549,6.743642,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149012,-0.010595,0.0,0.0,-0.07889,-0.017859,-0.015253,-0.027727,0.841529,-0.041451,-0.104454,-0.008367,-0.02617,1.858632,4.415677,-0.079965,-0.000837,-0.515788,4.208333,0.01851,0.09137,0.128433
7727,187.713547,1000.0,0.810114,0.851677,0.0,0.0,0.058574,76363.0,0.141498,0.243896,0.183028,0.353106,-0.058217,0.704255,6.766992,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148483,-0.01172,0.0,0.0,-0.078408,-0.01787,-0.014577,-0.027586,0.838383,-0.040397,-0.102284,-0.008478,-0.027094,1.862301,4.425226,-0.081152,-0.000783,-0.576696,4.416667,0.020367,0.087137,0.11161
7728,187.315689,1000.0,0.825418,0.829852,0.0,0.0,0.058636,77604.0,0.142409,0.246219,0.178528,0.34685,-0.058306,0.672165,6.752355,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148488,-0.010401,0.0,0.0,-0.078077,-0.0183,-0.015168,-0.028334,0.839409,-0.040862,-0.102906,-0.008279,-0.02502,1.855715,4.423971,-0.08488,-0.000694,-0.41984,4.5,0.022624,0.077033,0.135974
7729,188.314255,1000.0,0.793821,0.837468,0.0,0.0,0.058687,71924.0,0.145206,0.244712,0.197949,0.369865,-0.060086,0.702648,6.711275,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141376,-0.013377,0.0,0.0,-0.079667,-0.018743,-0.016022,-0.029465,0.83674,-0.043196,-0.103191,-0.008027,-0.024789,1.853986,4.409309,-0.087049,-0.000782,-0.46944,4.5,0.02116,0.0765,0.132397
7730,187.978073,1000.0,0.795869,0.823729,0.0,0.0,0.058691,80683.0,0.13825,0.236507,0.17236,0.329603,-0.053299,0.637819,6.731185,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150833,-0.009616,0.0,0.0,-0.070473,-0.017197,-0.013229,-0.025847,0.839068,-0.038384,-0.094454,-0.008195,-0.023496,1.866462,4.453403,-0.077286,-0.000894,-0.516828,4.208333,0.021654,0.092607,0.148829
7731,187.106705,1000.0,0.798735,0.81577,0.0,0.0,0.058663,80586.0,0.134877,0.2466,0.180784,0.342776,-0.05516,0.678517,6.741225,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150941,-0.010609,0.0,0.0,-0.072384,-0.017574,-0.01428,-0.025662,0.844168,-0.040986,-0.098244,-0.00801,-0.024478,1.872313,4.421851,-0.077546,-0.000747,-0.486789,4.166667,0.019336,0.08204,0.121259
7732,191.434311,1000.0,0.791085,0.815771,0.0,0.0,0.058591,82049.0,0.132191,0.238136,0.186172,0.35162,-0.056632,0.716766,6.731205,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149301,-0.010609,0.0,0.0,-0.076698,-0.017693,-0.013691,-0.027297,0.841434,-0.038768,-0.095692,-0.007204,-0.024965,1.882397,4.448107,-0.079939,-0.001065,-0.332467,3.869565,0.016236,0.084496,0.129636
7733,188.993271,1000.0,0.795448,0.836693,0.0,0.0,0.058694,80415.0,0.140138,0.247726,0.188974,0.335171,-0.056152,0.646846,6.722709,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140555,-0.01358,0.0,0.0,-0.076234,-0.017815,-0.014127,-0.027386,0.835032,-0.040063,-0.099193,-0.007458,-0.025149,1.866387,4.424987,-0.079886,-0.000702,-0.368562,5.166667,0.019955,0.087327,0.124946
7734,187.912018,1000.0,0.784837,0.821234,0.0,0.0,0.058679,81559.0,0.138039,0.242644,0.190176,0.332093,-0.055646,0.674659,6.732971,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146385,-0.009365,0.0,0.0,-0.075586,-0.017605,-0.013608,-0.02637,0.843263,-0.039842,-0.102574,-0.007391,-0.024712,1.872267,4.4351,-0.077386,-0.000926,-0.547205,3.913043,0.020061,0.093128,0.126552
7735,188.250565,1000.0,0.811887,0.806254,0.0,0.0,0.058635,73549.0,0.136915,0.244885,0.185006,0.332646,-0.055296,0.67508,6.733156,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146538,-0.009757,0.0,0.0,-0.074026,-0.017507,-0.013221,-0.026105,0.839051,-0.040023,-0.097879,-0.007447,-0.026206,1.873673,4.427789,-0.075381,-0.001113,-0.376385,4.478261,0.021503,0.091422,0.153836
7736,189.698837,1000.0,0.807588,0.837934,0.0,0.0,0.058764,79675.0,0.135238,0.241346,0.182457,0.344396,-0.056988,0.689707,6.729709,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152184,-0.011541,0.0,0.0,-0.077904,-0.017716,-0.013955,-0.027678,0.841488,-0.040193,-0.100517,-0.007836,-0.026995,1.874342,4.429912,-0.078448,-0.000893,-0.410691,4.541667,0.01925,0.079117,0.119489
7737,190.530533,1000.0,0.817294,0.839352,0.0,0.0,0.058679,83013.0,0.140867,0.240818,0.193611,0.347208,-0.056625,0.681314,6.746525,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138443,-0.010844,0.0,0.0,-0.077704,-0.017893,-0.014386,-0.027327,0.842045,-0.04086,-0.101926,-0.008104,-0.025979,1.863578,4.426771,-0.080093,-0.000867,-0.383577,4.086957,0.018925,0.073457,0.108843
7738,190.745361,1000.0,0.82802,0.829838,0.0,0.0,0.05877,80602.0,0.131953,0.240898,0.174976,0.30958,-0.052325,0.644334,6.767669,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150651,-0.008318,0.0,0.0,-0.070943,-0.017108,-0.01251,-0.025329,0.853403,-0.040017,-0.094606,-0.007497,-0.024935,1.883963,4.434963,-0.072008,-0.000722,-0.345035,3.833333,0.01997,0.083858,0.120603
7739,188.82283,1000.0,0.811184,0.834946,0.0,0.0,0.058755,85127.0,0.14924,0.255455,0.198067,0.366825,-0.061986,0.698742,6.686117,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142387,-0.013874,0.0,0.0,-0.082176,-0.018828,-0.015741,-0.029494,0.830501,-0.043855,-0.108538,-0.009286,-0.02735,1.846107,4.381847,-0.085257,-0.001079,-0.422174,4.095238,0.022265,0.078716,0.13313
7740,189.097443,1000.0,0.809429,0.835295,0.0,0.0,0.058835,81968.0,0.136893,0.248158,0.17883,0.349227,-0.057953,0.677963,6.692233,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151954,-0.010764,0.0,0.0,-0.075304,-0.018416,-0.014868,-0.027711,0.832423,-0.040351,-0.100168,-0.008286,-0.024819,1.870437,4.428566,-0.084093,-0.000868,-0.440969,4.434783,0.01997,0.084062,0.140425
7741,190.367172,1000.0,0.783549,0.834741,0.0,0.0,0.058922,79799.0,0.138778,0.248442,0.179701,0.326112,-0.052427,0.662996,6.745405,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149901,-0.00778,0.0,0.0,-0.070617,-0.01738,-0.013147,-0.025329,0.853931,-0.041249,-0.098751,-0.008169,-0.025892,1.868422,4.415535,-0.073719,-0.000922,-0.370613,4.666667,0.02213,0.078653,0.13592
7742,186.675842,1000.0,0.76978,0.831709,0.0,0.0,0.058949,72467.0,0.144838,0.241685,0.187078,0.343915,-0.056013,0.678605,6.73052,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143655,-0.010468,0.0,0.0,-0.077723,-0.017915,-0.013863,-0.027789,0.839944,-0.040544,-0.099715,-0.007885,-0.025558,1.85796,4.425138,-0.078733,-0.001046,-0.506915,4.73913,0.020687,0.088373,0.120487
7743,189.483948,1000.0,0.783807,0.820361,0.0,0.0,0.058999,80540.0,0.137131,0.243747,0.197384,0.361979,-0.058939,0.714055,6.741529,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143418,-0.012188,0.0,0.0,-0.078876,-0.018607,-0.015564,-0.028807,0.841079,-0.04216,-0.107796,-0.007669,-0.025788,1.880289,4.411081,-0.083992,-0.000874,-0.419821,4.166667,0.023805,0.086661,0.119025
7744,190.513916,1000.0,0.811205,0.836194,0.0,0.0,0.058913,80615.0,0.134437,0.23813,0.181679,0.32824,-0.053834,0.663503,6.704288,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141848,-0.012006,0.0,0.0,-0.074124,-0.017895,-0.013602,-0.027146,0.843852,-0.038616,-0.096663,-0.006824,-0.024644,1.874908,4.44984,-0.077825,-0.000781,-0.36056,4.916667,0.020878,0.09169,0.110724
7745,190.948898,1000.0,0.806949,0.828142,0.0,0.0,0.058957,80782.0,0.134774,0.236099,0.177623,0.338463,-0.055483,0.67105,6.68436,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14979,-0.011005,0.0,0.0,-0.073439,-0.017895,-0.01442,-0.027314,0.842161,-0.039139,-0.09689,-0.00756,-0.023055,1.874516,4.443207,-0.080856,-0.001044,-0.318102,4.333333,0.020528,0.094963,0.147541
7746,189.183609,1000.0,0.814661,0.826779,0.0,0.0,0.058876,79184.0,0.137987,0.240452,0.174017,0.327291,-0.056721,0.634996,6.685739,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153588,-0.010952,0.0,0.0,-0.074582,-0.017799,-0.014095,-0.0274,0.841108,-0.039294,-0.099548,-0.008194,-0.024711,1.868662,4.436964,-0.081204,-0.000658,-0.347842,4.625,0.021785,0.100989,0.119836
7747,189.183441,1000.0,0.808245,0.833827,0.0,0.0,0.058854,79187.0,0.139993,0.24761,0.185298,0.34601,-0.05576,0.70464,6.72146,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138674,-0.008705,0.0,0.0,-0.076477,-0.01789,-0.014151,-0.026665,0.851667,-0.041525,-0.105373,-0.008823,-0.026958,1.871983,4.40897,-0.077886,-0.001119,-0.494749,35.739132,0.020489,0.081199,0.124486
7748,188.014191,1000.0,0.803025,0.842277,0.0,0.0,0.058918,75123.0,0.135406,0.240494,0.171756,0.335521,-0.056827,0.674848,6.767509,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.162671,-0.01048,0.0,0.0,-0.076749,-0.018006,-0.01452,-0.027687,0.850167,-0.039109,-0.092751,-0.008005,-0.025089,1.868074,4.441404,-0.080756,-0.000994,-0.445123,4.869565,0.017799,0.089221,0.127341
7749,188.59317,1000.0,0.797417,0.834242,0.0,0.0,0.059016,72251.0,0.14338,0.240158,0.168999,0.337823,-0.056517,0.6677,6.751995,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149895,-0.010873,0.0,0.0,-0.076868,-0.017924,-0.014383,-0.027909,0.838532,-0.040594,-0.107896,-0.009294,-0.026996,1.855605,4.428989,-0.079719,-0.00109,-0.404984,3.625,0.022336,0.083307,0.14211
7750,189.587326,1000.0,0.805273,0.835068,0.0,0.0,0.059027,81652.0,0.142572,0.245006,0.188432,0.352702,-0.057756,0.686141,6.785758,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144265,-0.011492,0.0,0.0,-0.078847,-0.018596,-0.01593,-0.028606,0.835543,-0.042572,-0.110801,-0.007934,-0.025333,1.857473,4.406414,-0.084283,-0.000793,-0.352312,4.208333,0.020438,0.080665,0.112984
7751,188.611862,1000.0,0.79697,0.82378,0.0,0.0,0.059112,81015.0,0.138,0.245326,0.176389,0.328174,-0.054465,0.652289,6.740881,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144892,-0.008603,0.0,0.0,-0.075622,-0.018002,-0.014945,-0.027474,0.847741,-0.040906,-0.104734,-0.008247,-0.025582,1.863448,4.418977,-0.079557,-0.000746,-0.358561,4.375,0.021071,0.088108,0.153183
7752,189.082184,1000.0,0.793285,0.83589,0.0,0.0,0.05919,81603.0,0.135381,0.246347,0.177341,0.316857,-0.053275,0.633429,6.736153,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146291,-0.008082,0.0,0.0,-0.072231,-0.017881,-0.014048,-0.026453,0.854382,-0.042169,-0.103686,-0.008137,-0.024214,1.881341,4.410865,-0.075841,-0.000619,-0.346936,4.0,0.023273,0.092453,0.123512
7753,187.859695,1000.0,0.819657,0.830501,0.0,0.0,0.059094,79399.0,0.13531,0.239658,0.170694,0.325523,-0.053777,0.646951,6.75525,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148173,-0.00978,0.0,0.0,-0.070441,-0.017707,-0.013703,-0.025911,0.847321,-0.039842,-0.096896,-0.00814,-0.023482,1.876551,4.4375,-0.076722,-0.000876,-0.438945,4.291667,0.021938,0.083882,0.132453
7754,189.126129,1000.0,0.820016,0.819949,0.0,0.0,0.059067,81655.0,0.134112,0.240735,0.183242,0.328114,-0.055174,0.676456,6.793458,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148383,-0.009889,0.0,0.0,-0.071717,-0.01741,-0.01313,-0.025704,0.852218,-0.039181,-0.096308,-0.007656,-0.025206,1.881839,4.441978,-0.074828,-0.001197,-0.375431,4.217391,0.019546,0.082595,0.126661
7755,188.618652,1000.0,0.792413,0.824614,0.0,0.0,0.059085,70710.0,0.13789,0.245552,0.182216,0.3257,-0.053373,0.641558,6.789241,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145105,-0.009021,0.0,0.0,-0.070897,-0.017495,-0.013098,-0.025542,0.843563,-0.040145,-0.100457,-0.007994,-0.02492,1.874502,4.42763,-0.074722,-0.001019,-0.423434,4.416667,0.023053,0.095004,0.129921
7756,188.2789,1000.0,0.804923,0.83494,0.0,0.0,0.05907,82385.0,0.142592,0.242787,0.195643,0.349822,-0.058341,0.694242,6.818179,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143218,-0.009866,0.0,0.0,-0.076972,-0.017903,-0.013884,-0.026865,0.835621,-0.040877,-0.099481,-0.00802,-0.026156,1.859743,4.420875,-0.080181,-0.000938,-0.394432,4.608696,0.023346,0.087544,0.133459
7757,188.601334,1000.0,0.798382,0.813014,0.0,0.0,0.059211,82057.0,0.140549,0.245171,0.177761,0.335966,-0.056239,0.683865,6.802498,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142041,-0.009502,0.0,0.0,-0.078637,-0.018128,-0.014146,-0.028206,0.840297,-0.041595,-0.107129,-0.008731,-0.026501,1.869812,4.412694,-0.079331,-0.000854,-0.347343,4.73913,0.021417,0.082166,0.122446
7758,187.092957,1000.0,0.804055,0.839486,0.0,0.0,0.059263,80528.0,0.136454,0.242405,0.18077,0.337863,-0.056867,0.660716,6.785611,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147127,-0.010641,0.0,0.0,-0.076252,-0.01785,-0.014389,-0.027367,0.843643,-0.040351,-0.103574,-0.008427,-0.026083,1.874995,4.425928,-0.079329,-0.000882,-0.409928,4.541667,0.021509,0.087468,0.132014
7759,190.879333,1000.0,0.80011,0.833528,0.0,0.0,0.059265,79827.0,0.139721,0.246683,0.194038,0.33143,-0.054993,0.669991,6.777052,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139539,-0.009769,0.0,0.0,-0.073333,-0.017884,-0.013876,-0.026397,0.850326,-0.041398,-0.105751,-0.007815,-0.025483,1.878387,4.414631,-0.075846,-0.000727,-0.404477,4.625,0.019582,0.079622,0.134412
7760,190.440613,1000.0,0.82486,0.843624,0.0,0.0,0.059352,79120.0,0.14094,0.241476,0.18433,0.342494,-0.054725,0.689449,6.771085,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14549,-0.009888,0.0,0.0,-0.071726,-0.017412,-0.013393,-0.025558,0.850871,-0.03941,-0.097242,-0.007666,-0.025813,1.869573,4.439682,-0.075311,-0.001113,-0.380859,4.75,0.0199,0.083186,0.136128
7761,187.734436,1000.0,0.826409,0.84064,0.0,0.0,0.059494,81195.0,0.139601,0.242128,0.180586,0.321652,-0.055005,0.63598,6.701496,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146522,-0.008955,0.0,0.0,-0.072154,-0.017692,-0.01381,-0.026158,0.842392,-0.040969,-0.103706,-0.008879,-0.024446,1.87097,4.420835,-0.076982,-0.00081,-0.357227,4.565217,0.020178,0.071562,0.139627
7762,187.180832,1000.0,0.782808,0.845246,0.0,0.0,0.059355,71306.0,0.142463,0.24978,0.175019,0.330344,-0.055202,0.66037,6.70293,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150515,-0.010246,0.0,0.0,-0.074421,-0.018258,-0.014223,-0.027297,0.848795,-0.04172,-0.106343,-0.008294,-0.024817,1.859014,4.409785,-0.079252,-0.000775,-0.441784,4.434783,0.02205,0.079087,0.130645
7763,189.024719,1000.0,0.828424,0.837293,0.0,0.0,0.059403,80532.0,0.144057,0.242417,0.180437,0.357783,-0.058837,0.702185,6.743987,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153547,-0.011667,0.0,0.0,-0.079002,-0.018371,-0.014948,-0.028184,0.841119,-0.040495,-0.106679,-0.008765,-0.025877,1.856566,4.427502,-0.083448,-0.001232,-0.452793,4.041667,0.020501,0.085951,0.12676
7764,188.829407,1000.0,0.814777,0.838625,0.0,0.0,0.059407,84387.0,0.136725,0.245152,0.17712,0.328543,-0.055087,0.654366,6.730367,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142409,-0.010099,0.0,0.0,-0.073162,-0.017909,-0.013884,-0.026283,0.841107,-0.039965,-0.100299,-0.007904,-0.024389,1.867934,4.430068,-0.077391,-0.000764,-0.311927,5.090909,0.01712,0.075838,0.122837
7765,187.678101,1000.0,0.805331,0.820893,0.0,0.0,0.059405,81816.0,0.141777,0.249664,0.178954,0.330186,-0.056065,0.647855,6.752785,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143865,-0.011221,0.0,0.0,-0.075374,-0.01817,-0.01387,-0.027425,0.841809,-0.040571,-0.104962,-0.008346,-0.026353,1.859347,4.420205,-0.079351,-0.000822,-0.445407,4.26087,0.018824,0.085821,0.110241
7766,190.780975,1000.0,0.813196,0.830806,0.0,0.0,0.059337,83805.0,0.135715,0.240217,0.171299,0.314828,-0.055761,0.650684,6.763862,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155626,-0.008991,0.0,0.0,-0.078039,-0.017896,-0.013774,-0.027198,0.848486,-0.040385,-0.101928,-0.009005,-0.02738,1.877047,4.431964,-0.077547,-0.000691,-0.30068,4.190476,0.017157,0.096283,0.136145
7767,188.021179,1000.0,0.824005,0.831591,0.0,0.0,0.059345,76279.0,0.138531,0.244533,0.188624,0.347408,-0.057137,0.700305,6.771142,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143683,-0.009928,0.0,0.0,-0.075557,-0.018293,-0.014001,-0.027777,0.846337,-0.041746,-0.102857,-0.007889,-0.023378,1.87144,4.420447,-0.080329,-0.000858,-0.507848,3.666667,0.017751,0.070366,0.109936
7768,187.983719,1000.0,0.819573,0.833865,0.0,0.0,0.059249,70312.0,0.143013,0.251145,0.170789,0.346119,-0.058551,0.67516,6.752485,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157267,-0.011371,0.0,0.0,-0.076359,-0.018924,-0.015769,-0.028447,0.839688,-0.043246,-0.105279,-0.00928,-0.025028,1.855497,4.392242,-0.084619,-0.000749,-0.407593,4.708333,0.019485,0.100234,0.141468
7769,190.021942,1000.0,0.809484,0.849965,0.0,0.0,0.059099,80110.0,0.139495,0.24084,0.172558,0.316587,-0.052067,0.65092,6.778741,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149195,-0.010294,0.0,0.0,-0.06978,-0.017602,-0.012937,-0.026092,0.851059,-0.040281,-0.098441,-0.008026,-0.023532,1.865511,4.43323,-0.07401,-0.000793,-0.342541,4.291667,0.017067,0.068505,0.124693
7770,188.094589,1000.0,0.804743,0.821488,0.0,0.0,0.059279,80668.0,0.138999,0.250668,0.179304,0.33877,-0.054755,0.657948,6.771945,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149361,-0.010836,0.0,0.0,-0.073404,-0.017891,-0.013708,-0.02617,0.836962,-0.039386,-0.101309,-0.008072,-0.024968,1.863255,4.424011,-0.078625,-0.000931,-0.463342,4.041667,0.024152,0.081092,0.159766
7771,188.92366,1000.0,0.795118,0.838615,0.0,0.0,0.059259,80863.0,0.133227,0.242595,0.174602,0.330769,-0.052692,0.656128,6.807367,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148874,-0.008282,0.0,0.0,-0.070907,-0.017634,-0.01321,-0.026368,0.844845,-0.040295,-0.099246,-0.007987,-0.022886,1.878329,4.427773,-0.07512,-0.000797,-0.450968,4.583333,0.020535,0.076425,0.14179
7772,190.836426,1000.0,0.791634,0.83027,0.0,0.0,0.059384,79921.0,0.146985,0.243795,0.186464,0.346879,-0.05588,0.667429,6.756345,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143982,-0.009476,0.0,0.0,-0.075913,-0.018036,-0.014242,-0.027327,0.842105,-0.040967,-0.099833,-0.008438,-0.025243,1.848272,4.421477,-0.079731,-0.000867,-0.308244,4.458333,0.021379,0.084047,0.113423
7773,190.716446,1000.0,0.80147,0.82781,0.0,0.0,0.059331,79390.0,0.154555,0.24223,0.191073,0.356427,-0.059157,0.696364,6.792932,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141698,-0.012028,0.0,0.0,-0.077848,-0.018335,-0.014759,-0.028718,0.83663,-0.041996,-0.10778,-0.008779,-0.025485,1.836284,4.414544,-0.082136,-0.000854,-0.345351,3.916667,0.018287,0.09328,0.149188
7774,189.252747,1000.0,0.772325,0.832899,0.0,0.0,0.059374,81538.0,0.137286,0.244824,0.195955,0.321701,-0.052064,0.674968,6.748928,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.135456,-0.008018,0.0,0.0,-0.070527,-0.017149,-0.011647,-0.024707,0.860277,-0.04119,-0.099978,-0.007034,-0.025972,1.880355,4.431082,-0.069238,-0.00086,-0.375887,4.043478,0.022631,0.087643,0.112553
7775,189.745316,1000.0,0.802516,0.839504,0.0,0.0,0.059356,72199.0,0.135982,0.241442,0.172609,0.325355,-0.053419,0.665847,6.803306,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150503,-0.009061,0.0,0.0,-0.073202,-0.017506,-0.012899,-0.026108,0.852544,-0.039112,-0.098277,-0.008243,-0.02649,1.869658,4.437925,-0.074238,-0.000838,-0.356963,5.043478,0.021287,0.075347,0.114266
7776,189.012787,1000.0,0.812753,0.816859,0.0,0.0,0.059492,80769.0,0.14617,0.252794,0.176836,0.346487,-0.05999,0.673305,6.815701,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15225,-0.012765,0.0,0.0,-0.083824,-0.01904,-0.015746,-0.02981,0.835825,-0.0429,-0.105794,-0.008436,-0.028499,1.849617,4.397066,-0.085683,-0.000945,-0.385838,4.25,0.021642,0.079317,0.120017
7777,189.327682,1000.0,0.814517,0.830806,0.0,0.0,0.05953,81889.0,0.128782,0.239475,0.178284,0.29872,-0.049703,0.65435,6.802999,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145988,-0.007486,0.0,0.0,-0.067931,-0.017019,-0.012081,-0.023989,0.858218,-0.038442,-0.09601,-0.00738,-0.024772,1.89153,4.450182,-0.068282,-0.000791,-0.445022,4.608696,0.021003,0.068556,0.13795
7778,187.528717,1000.0,0.820826,0.845704,0.0,0.0,0.059487,79830.0,0.141288,0.250154,0.175334,0.343722,-0.060447,0.662102,6.834964,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152964,-0.012177,0.0,0.0,-0.083876,-0.018932,-0.015625,-0.029978,0.834289,-0.043091,-0.106131,-0.009155,-0.028662,1.866525,4.394825,-0.084161,-0.000955,-0.390749,4.208333,0.018756,0.085274,0.141587
7779,188.878189,1000.0,0.799601,0.832454,0.0,0.0,0.059731,80202.0,0.143466,0.24508,0.16816,0.30964,-0.054399,0.595065,6.837868,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149812,-0.010295,0.0,0.0,-0.072898,-0.018027,-0.013557,-0.027305,0.832276,-0.040666,-0.098802,-0.008359,-0.024988,1.851763,4.424006,-0.076922,-0.000859,-0.367724,3.869565,0.017211,0.078973,0.105102
7780,189.372406,1000.0,0.800026,0.818488,0.0,0.0,0.059644,79655.0,0.145112,0.249314,0.194768,0.365619,-0.060831,0.721931,6.811731,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140734,-0.012109,0.0,0.0,-0.081199,-0.018799,-0.015165,-0.029103,0.836661,-0.044008,-0.107762,-0.008152,-0.026864,1.862718,4.396429,-0.084036,-0.001115,-0.442142,4.083333,0.022026,0.072612,0.139555
7781,191.707626,1000.0,0.822064,0.817884,0.0,0.0,0.05973,87252.0,0.138567,0.246292,0.183388,0.329473,-0.056485,0.663863,6.809149,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14185,-0.011715,0.0,0.0,-0.076061,-0.018267,-0.013814,-0.028173,0.842231,-0.039854,-0.103806,-0.007645,-0.025953,1.873211,4.428173,-0.077922,-0.000652,-0.241998,4.45,0.019746,0.087554,0.139292
