iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1241,131.252731,990.27002,0.919923,0.872944,0.0,0.041667,0.119927,61717.0,0.113588,0.441549,0.190802,0.428834,-0.034043,0.778238,5.972322,-0.8,-0.01,-0.05,-0.2,-2.0,0.496625,-0.001869,-0.003176,-0.000278,-0.000163,-0.016446,-0.030754,-0.06066,0.802741,-0.045377,-0.086066,-0.017427,-0.035929,1.842096,0.691258,-0.04593,-0.039469,-0.031396,4.833333,0.011411,0.07537,0.106679
1242,132.09021,1000.0,0.916038,0.88428,0.0,0.0,0.120109,63218.0,0.113325,0.448368,0.181199,0.423441,-0.033523,0.749227,5.992589,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001901,-0.003835,0.0,-0.000159,-0.016747,-0.031175,-0.061418,0.791794,-0.046445,-0.086769,-0.018207,-0.035912,1.85617,0.691693,-0.046358,-0.04904,-0.04553,4.916667,0.010878,0.067667,0.09672
1243,132.552963,998.030029,0.917749,0.891486,0.041667,0.0,0.120275,62093.0,0.115629,0.450783,0.191908,0.44145,-0.035355,0.780428,5.989637,-0.8,-0.01,-0.05,-0.2,-2.0,0.498632,-0.001926,-0.00437,-0.000556,-0.000168,-0.016581,-0.032123,-0.061618,0.798582,-0.046383,-0.084051,-0.018847,-0.037134,1.840101,0.688046,-0.047127,-0.02818,-0.0294,4.625,0.010928,0.064263,0.109789
1244,131.707001,1000.0,0.908398,0.876634,0.0,0.0,0.120347,32252.0,0.114902,0.453965,0.189805,0.435282,-0.034316,0.782634,5.993562,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001815,-0.003518,0.0,-0.000168,-0.016746,-0.031241,-0.061146,0.805888,-0.045963,-0.089077,-0.01787,-0.038359,1.855796,0.690392,-0.046473,-0.04994,-0.037164,4.0,0.012184,0.0713,0.106948
1245,132.020676,1000.0,0.921715,0.884094,0.0,0.0,0.120349,65210.0,0.113531,0.443271,0.184009,0.444486,-0.035097,0.775466,6.014277,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001961,-0.003005,0.0,-0.000167,-0.016688,-0.032308,-0.062808,0.791151,-0.045632,-0.083583,-0.018343,-0.036344,1.851039,0.695806,-0.047737,-0.048369,-0.05062,3.958333,0.011923,0.070424,0.116668
1246,133.348801,1000.0,0.923554,0.893052,0.0,0.0,0.120196,65817.0,0.115298,0.438335,0.206851,0.460135,-0.035957,0.840115,6.021032,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001841,-0.003321,0.0,-0.000175,-0.016826,-0.032413,-0.061652,0.819499,-0.046518,-0.08773,-0.01655,-0.038067,1.854538,0.693295,-0.047472,-0.053592,-0.063189,4.521739,0.011031,0.069676,0.089818
1247,132.843918,1000.0,0.920388,0.87822,0.0,0.0,0.120213,58505.0,0.113984,0.439581,0.195631,0.437942,-0.035455,0.802335,6.023035,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001846,-0.004142,0.0,-0.000169,-0.016651,-0.030806,-0.060977,0.810399,-0.045263,-0.085778,-0.018324,-0.038096,1.855161,0.69884,-0.04652,-0.027786,-0.037632,4.086957,0.011586,0.079267,0.11466
1248,132.053085,1000.0,0.919404,0.892307,0.0,0.0,0.120386,59314.0,0.115249,0.448876,0.192364,0.450837,-0.036219,0.797594,6.058575,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001899,-0.004045,0.0,-0.000174,-0.016859,-0.032535,-0.063171,0.799468,-0.045161,-0.087417,-0.018951,-0.03906,1.855051,0.694469,-0.047984,-0.07051,-0.062983,3.869565,0.011712,0.074926,0.100052
1249,132.277069,1000.0,0.919195,0.878012,0.0,0.0,0.12043,28457.0,0.113525,0.434314,0.19163,0.427197,-0.033789,0.758069,6.004214,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001785,-0.003865,0.0,-0.000157,-0.016658,-0.031179,-0.059056,0.795062,-0.044055,-0.086755,-0.016107,-0.035372,1.856008,0.70356,-0.0461,-0.025598,-0.017411,4.041667,0.012501,0.071242,0.109674
1250,133.011688,1000.0,0.928949,0.887532,0.0,0.0,0.120868,59668.0,0.114146,0.450493,0.201645,0.456535,-0.036546,0.793641,6.007422,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001831,-0.004662,0.0,-0.000163,-0.01689,-0.032746,-0.060618,0.804163,-0.045687,-0.087343,-0.01762,-0.037578,1.854024,0.693842,-0.047561,-0.040624,-0.034507,5.0,0.011737,0.068914,0.100876
1251,132.962769,1000.0,0.928426,0.886916,0.0,0.0,0.120963,60959.0,0.112759,0.447664,0.192122,0.435661,-0.034789,0.786349,5.998675,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001849,-0.003809,0.0,-0.000164,-0.016568,-0.030754,-0.060406,0.809731,-0.045481,-0.084127,-0.017175,-0.036235,1.860719,0.6943,-0.046245,-0.043488,-0.037655,6.458333,0.012385,0.077696,0.102083
1252,132.99176,1000.0,0.927338,0.892972,0.0,0.0,0.121038,60838.0,0.115745,0.445529,0.194176,0.447417,-0.03588,0.791903,6.006542,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001832,-0.003875,0.0,-0.00017,-0.016864,-0.032053,-0.061723,0.808328,-0.045824,-0.089252,-0.017569,-0.038406,1.851052,0.692946,-0.04754,-0.042635,-0.041976,7.25,0.011763,0.069972,0.105087
1253,133.039642,1000.0,0.931723,0.89672,0.0,0.0,0.121166,56336.0,0.117362,0.449874,0.202571,0.460792,-0.037332,0.813801,6.001498,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001841,-0.00432,0.0,-0.000171,-0.016912,-0.03298,-0.060848,0.809616,-0.045941,-0.089345,-0.017876,-0.038615,1.844482,0.692495,-0.04811,-0.0477,-0.041488,7.333333,0.010348,0.0711,0.096581
1254,131.770386,1000.0,0.924849,0.886445,0.0,0.0,0.121222,53884.0,0.114828,0.445427,0.189271,0.4352,-0.03543,0.767653,6.009424,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001849,-0.003889,0.0,-0.000166,-0.016827,-0.031922,-0.061553,0.804141,-0.045624,-0.089345,-0.018285,-0.038036,1.858283,0.694554,-0.047099,-0.060101,-0.043973,6.625,0.011773,0.072472,0.106772
1255,133.280899,1000.0,0.931852,0.891581,0.0,0.0,0.121325,29521.0,0.115276,0.454764,0.195545,0.447721,-0.036228,0.789517,6.039725,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001857,-0.003689,0.0,-0.000169,-0.016993,-0.032836,-0.061642,0.80659,-0.04669,-0.089035,-0.017871,-0.037853,1.851334,0.68841,-0.047962,-0.03887,-0.029838,7.208333,0.011677,0.070817,0.102702
1256,132.673843,1000.0,0.923901,0.886485,0.0,0.0,0.121093,60676.0,0.117547,0.447931,0.199963,0.458891,-0.036851,0.810986,6.022617,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001867,-0.004386,0.0,-0.00017,-0.016916,-0.033202,-0.061376,0.805642,-0.047271,-0.089593,-0.017839,-0.037848,1.839856,0.689338,-0.048259,-0.038322,-0.032503,6.583333,0.011868,0.08035,0.104742
1257,131.641464,1000.0,0.928966,0.88401,0.0,0.0,0.121042,60389.0,0.116276,0.449465,0.189547,0.436779,-0.034829,0.769771,6.067767,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001847,-0.003887,0.0,-0.000163,-0.016834,-0.031888,-0.061163,0.80351,-0.047106,-0.089422,-0.018106,-0.035957,1.849596,0.689404,-0.047259,-0.048124,-0.042689,6.0,0.013121,0.068126,0.116743
1258,131.39537,1000.0,0.928796,0.886366,0.0,0.0,0.120915,59128.0,0.113568,0.447655,0.193494,0.427786,-0.034847,0.766682,6.031177,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001832,-0.003988,0.0,-0.00016,-0.016541,-0.029861,-0.058799,0.811811,-0.045497,-0.086033,-0.016894,-0.035432,1.856719,0.695358,-0.046201,-0.055479,-0.05383,4.25,0.011541,0.068658,0.121393
1259,132.225037,1000.0,0.917049,0.880871,0.0,0.0,0.120615,54452.0,0.11703,0.448699,0.19503,0.441117,-0.036265,0.775819,6.050766,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001821,-0.003602,0.0,-0.000167,-0.016763,-0.032332,-0.061363,0.798612,-0.046259,-0.086546,-0.017846,-0.038658,1.843265,0.69188,-0.047328,-0.036444,-0.024105,4.833333,0.013061,0.068986,0.121661
1260,132.148544,1000.0,0.929563,0.885956,0.0,0.0,0.120466,29034.0,0.115824,0.451414,0.192845,0.444424,-0.035459,0.792624,6.032354,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001876,-0.004488,0.0,-0.000168,-0.016822,-0.031563,-0.061728,0.806776,-0.045698,-0.088482,-0.017845,-0.038128,1.851651,0.691897,-0.047484,-0.056378,-0.04356,4.833333,0.012552,0.073144,0.131554
1261,132.423752,1000.0,0.922108,0.895597,0.0,0.0,0.120249,68030.0,0.114109,0.446024,0.189304,0.43925,-0.034943,0.766562,6.04501,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.00184,-0.004133,0.0,-0.000165,-0.017089,-0.032245,-0.060845,0.803476,-0.046441,-0.085864,-0.017884,-0.037536,1.856928,0.691619,-0.048179,-0.026521,-0.040089,4.041667,0.01151,0.077777,0.092973
1262,132.616592,1000.0,0.92254,0.887187,0.0,0.0,0.120152,68917.0,0.115675,0.448634,0.194409,0.451051,-0.036137,0.786223,6.02869,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001871,-0.003942,0.0,-0.00017,-0.016968,-0.032703,-0.061957,0.802032,-0.045837,-0.087996,-0.01782,-0.038676,1.847091,0.693565,-0.048243,-0.0394,-0.042507,3.958333,0.01169,0.061074,0.107196
1263,133.017502,1000.0,0.923778,0.900246,0.0,0.0,0.120021,68568.0,0.115915,0.451087,0.199105,0.451595,-0.035567,0.797759,6.032144,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001854,-0.003712,0.0,-0.000168,-0.016866,-0.03287,-0.061249,0.809181,-0.046266,-0.087882,-0.017658,-0.036433,1.847683,0.691439,-0.047767,-0.031723,-0.034753,4.625,0.009196,0.066517,0.098235
1264,134.212692,1000.0,0.926395,0.892053,0.0,0.0,0.120023,69300.0,0.120323,0.453449,0.210096,0.486529,-0.038635,0.82865,6.014404,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001851,-0.004513,0.0,-0.000181,-0.017459,-0.035809,-0.063002,0.802465,-0.048505,-0.093537,-0.020229,-0.041432,1.834965,0.68237,-0.050816,-0.029339,-0.026813,3.173913,0.012286,0.061791,0.11216
1265,132.555374,1000.0,0.92375,0.890468,0.0,0.0,0.119868,66990.0,0.115738,0.460062,0.191471,0.445013,-0.035771,0.783342,6.044214,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001853,-0.004331,0.0,-0.000168,-0.017058,-0.032496,-0.062202,0.805138,-0.046755,-0.089185,-0.017625,-0.037306,1.853586,0.687992,-0.048196,-0.034527,-0.034767,3.956522,0.011848,0.078592,0.110846
1266,131.629318,1000.0,0.926663,0.89294,0.0,0.0,0.119635,31475.0,0.113636,0.443988,0.183815,0.43389,-0.034776,0.757973,6.044046,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.00195,-0.003659,0.0,-0.000166,-0.016841,-0.032502,-0.060912,0.799999,-0.04515,-0.084695,-0.018507,-0.037178,1.848675,0.695392,-0.047658,-0.030904,-0.03604,4.083333,0.010887,0.06144,0.098225
1267,133.150742,1000.0,0.919142,0.88575,0.0,0.0,0.119963,69196.0,0.115295,0.447453,0.199631,0.447288,-0.035532,0.798262,6.0585,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001847,-0.004435,0.0,-0.000169,-0.016583,-0.031522,-0.059294,0.809839,-0.044931,-0.087236,-0.017591,-0.037972,1.851469,0.695979,-0.046713,-0.045038,-0.043657,4.347826,0.011985,0.072899,0.110064
1268,132.973587,1000.0,0.927556,0.889004,0.0,0.0,0.120075,64010.0,0.119116,0.454209,0.201377,0.463101,-0.037093,0.799048,6.048467,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001823,-0.003842,0.0,-0.000173,-0.017222,-0.034283,-0.062575,0.800075,-0.046771,-0.093237,-0.017571,-0.038085,1.837993,0.688399,-0.049526,-0.040866,-0.038827,3.583333,0.011453,0.071426,0.10761
1269,133.160675,1000.0,0.915519,0.88527,0.0,0.0,0.120122,59695.0,0.116787,0.458818,0.192232,0.440711,-0.03507,0.793193,6.064603,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001851,-0.004129,0.0,-0.000167,-0.016911,-0.031943,-0.06181,0.808767,-0.047789,-0.090319,-0.017344,-0.036864,1.847357,0.685087,-0.047249,-0.052116,-0.050069,3.347826,0.011068,0.073712,0.096084
1270,132.066406,1000.0,0.922742,0.885738,0.0,0.0,0.120192,69657.0,0.117137,0.442615,0.201826,0.451896,-0.035507,0.811354,6.054489,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001836,-0.003634,0.0,-0.000167,-0.016971,-0.0325,-0.060928,0.807401,-0.047581,-0.090724,-0.017208,-0.03664,1.849636,0.690877,-0.047519,-0.038703,-0.045727,3.434783,0.01055,0.0752,0.096126
1271,133.369766,1000.0,0.932139,0.895184,0.0,0.0,0.120306,68303.0,0.117144,0.442429,0.196614,0.451717,-0.035852,0.808015,6.063853,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001841,-0.004031,0.0,-0.000169,-0.017049,-0.032846,-0.061059,0.816177,-0.046536,-0.089671,-0.017611,-0.035883,1.848146,0.692271,-0.048696,-0.049915,-0.057241,3.541667,0.013523,0.069728,0.111387
1272,131.076691,1000.0,0.923646,0.879157,0.0,0.0,0.120274,32275.0,0.113228,0.43232,0.194112,0.433203,-0.034679,0.759514,6.055251,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001771,-0.004225,0.0,-0.000157,-0.01673,-0.031488,-0.059234,0.802064,-0.045889,-0.08885,-0.016012,-0.035887,1.862016,0.698921,-0.046609,-0.045629,-0.062481,3.913043,0.01061,0.064117,0.101884
1273,132.288727,1000.0,0.922531,0.895486,0.0,0.0,0.120353,66371.0,0.118665,0.447684,0.199758,0.469187,-0.038245,0.802757,6.082033,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001889,-0.005456,0.0,-0.000176,-0.017306,-0.035465,-0.064057,0.796684,-0.046901,-0.090554,-0.020129,-0.039783,1.838445,0.689896,-0.05044,-0.035845,-0.037931,3.869565,0.009546,0.07243,0.107722
1274,131.798218,1000.0,0.924779,0.884653,0.0,0.0,0.120367,68214.0,0.115408,0.455046,0.18832,0.432498,-0.034571,0.766838,6.055727,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001831,-0.003187,0.0,-0.000162,-0.016986,-0.03291,-0.061585,0.80818,-0.046997,-0.089052,-0.017008,-0.036056,1.851139,0.686072,-0.047404,-0.034452,-0.030903,3.875,0.012952,0.072399,0.103631
1275,131.770432,1000.0,0.925361,0.894281,0.0,0.0,0.120423,64050.0,0.117209,0.455306,0.197585,0.444766,-0.036113,0.778797,6.042081,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001814,-0.003765,0.0,-0.000171,-0.017273,-0.032785,-0.063212,0.802323,-0.048112,-0.092763,-0.017706,-0.037404,1.849143,0.683082,-0.048366,-0.03742,-0.028744,3.666667,0.011434,0.075761,0.084796
1276,132.295425,1000.0,0.919074,0.884459,0.0,0.0,0.120555,71018.0,0.115956,0.460217,0.197064,0.462644,-0.036868,0.826255,6.09195,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001928,-0.004152,0.0,-0.000179,-0.016915,-0.033008,-0.06327,0.807458,-0.046011,-0.085081,-0.019072,-0.038273,1.850551,0.689225,-0.048603,-0.050249,-0.046997,4.052631,0.010981,0.078699,0.114698
1277,132.275558,1000.0,0.933033,0.88582,0.0,0.0,0.120674,65326.0,0.11594,0.446508,0.192591,0.438016,-0.035411,0.773484,6.027352,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001842,-0.00427,0.0,-0.000165,-0.016905,-0.031662,-0.060495,0.810677,-0.046489,-0.089151,-0.017233,-0.036485,1.854857,0.69159,-0.047302,-0.033065,-0.032124,4.217391,0.010195,0.070135,0.086489
1278,132.552902,1000.0,0.928439,0.893194,0.0,0.0,0.120488,30134.0,0.113213,0.445899,0.18894,0.437037,-0.034029,0.796827,6.034463,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001887,-0.004117,0.0,-0.000164,-0.016724,-0.031125,-0.060571,0.810885,-0.045062,-0.084926,-0.01789,-0.03562,1.858635,0.69704,-0.047151,-0.048098,-0.042439,4.166667,0.01261,0.06858,0.094547
1279,132.280899,1000.0,0.928147,0.884436,0.0,0.0,0.120805,58037.0,0.117351,0.447672,0.193365,0.431466,-0.035339,0.781321,6.041227,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001826,-0.004228,0.0,-0.000164,-0.016963,-0.032337,-0.059955,0.813082,-0.046348,-0.090467,-0.01779,-0.036327,1.843843,0.691321,-0.047376,-0.046943,-0.052736,4.291667,0.012273,0.074112,0.090339
1280,131.905533,1000.0,0.92222,0.883827,0.0,0.0,0.120633,61574.0,0.116327,0.451383,0.190126,0.447497,-0.035416,0.788696,6.055816,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001903,-0.004152,0.0,-0.000166,-0.017039,-0.032467,-0.061392,0.799814,-0.046383,-0.08718,-0.017414,-0.036989,1.844611,0.691331,-0.048191,-0.065464,-0.04731,3.875,0.012371,0.076853,0.105296
1281,133.241089,1000.0,0.934317,0.878471,0.0,0.0,0.120628,63408.0,0.118555,0.44791,0.199994,0.463513,-0.036861,0.805483,6.098501,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001841,-0.003787,0.0,-0.000171,-0.017248,-0.033596,-0.06162,0.805507,-0.047241,-0.090628,-0.017063,-0.038081,1.839114,0.689182,-0.049802,-0.03131,-0.02941,3.791667,0.011581,0.083045,0.105223
1282,132.558609,1000.0,0.923478,0.886038,0.0,0.0,0.120518,63939.0,0.115102,0.449763,0.184533,0.427716,-0.034032,0.765415,6.050765,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001902,-0.003706,0.0,-0.000164,-0.016896,-0.031821,-0.061102,0.801719,-0.046443,-0.084088,-0.017825,-0.035317,1.845724,0.692687,-0.047308,-0.021238,-0.024363,4.625,0.009893,0.079941,0.110561
1283,132.600723,1000.0,0.929587,0.870979,0.0,0.0,0.120796,63752.0,0.114006,0.438351,0.189496,0.42421,-0.033423,0.767337,6.026932,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001817,-0.003505,0.0,-0.000158,-0.01661,-0.029492,-0.058695,0.811638,-0.044869,-0.084361,-0.016128,-0.034674,1.853094,0.699127,-0.046068,-0.025847,-0.021741,4.958333,0.010382,0.072533,0.098764
1284,133.305389,1000.0,0.920618,0.895102,0.0,0.0,0.120934,31061.0,0.116763,0.450714,0.2049,0.471905,-0.037556,0.813018,6.066019,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001824,-0.004461,0.0,-0.000171,-0.01721,-0.033834,-0.061741,0.803669,-0.046438,-0.090457,-0.017384,-0.038704,1.847583,0.6906,-0.049763,-0.040994,-0.038065,4.791667,0.011637,0.075763,0.087973
1285,133.004883,1000.0,0.925302,0.880926,0.0,0.0,0.120901,57980.0,0.11253,0.444463,0.18852,0.423354,-0.033337,0.764171,6.047421,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001871,-0.002983,0.0,-0.000159,-0.016607,-0.029999,-0.05896,0.806241,-0.044896,-0.084052,-0.016727,-0.034954,1.857772,0.697463,-0.04597,-0.032102,-0.028591,4.791667,0.010283,0.074683,0.115434
1286,132.798172,1000.0,0.916426,0.896776,0.0,0.0,0.120961,67774.0,0.120203,0.459425,0.207136,0.470659,-0.037656,0.822616,6.032528,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001823,-0.004513,0.0,-0.000174,-0.017292,-0.033823,-0.06154,0.814329,-0.047244,-0.093805,-0.017768,-0.038891,1.836336,0.684718,-0.049404,-0.078049,-0.055672,3.521739,0.011071,0.070383,0.087943
1287,132.949844,1000.0,0.926654,0.886093,0.0,0.0,0.120898,70028.0,0.116782,0.463633,0.198028,0.465287,-0.037257,0.807362,6.050535,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001901,-0.004012,0.0,-0.000171,-0.017256,-0.034173,-0.062478,0.806049,-0.047244,-0.087461,-0.019089,-0.038125,1.846176,0.685001,-0.049392,-0.050046,-0.046537,4.347826,0.011026,0.077487,0.108334
1288,133.898804,1000.0,0.927821,0.888456,0.0,0.0,0.120928,67682.0,0.118675,0.463384,0.203069,0.474285,-0.038061,0.826583,6.027067,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001899,-0.00441,0.0,-0.00018,-0.017209,-0.033801,-0.062804,0.809005,-0.04767,-0.090019,-0.018944,-0.039936,1.844128,0.682721,-0.050073,-0.033473,-0.029995,4.458333,0.012183,0.068388,0.100882
1289,133.060104,1000.0,0.930271,0.884639,0.0,0.0,0.120825,66830.0,0.115388,0.453698,0.199164,0.443437,-0.035347,0.788706,6.008598,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001781,-0.003504,0.0,-0.000167,-0.017026,-0.032314,-0.060809,0.817219,-0.046786,-0.091763,-0.017019,-0.038433,1.856635,0.687401,-0.047331,-0.046648,-0.034657,3.956522,0.011653,0.077055,0.096113
1290,132.842743,1000.0,0.929963,0.88127,0.0,0.0,0.120828,30580.0,0.116833,0.447067,0.202326,0.44586,-0.036588,0.788691,5.983284,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001806,-0.003296,0.0,-0.000168,-0.016956,-0.03251,-0.060788,0.812916,-0.046657,-0.090043,-0.017232,-0.037961,1.84637,0.690235,-0.047483,-0.033731,-0.041209,3.73913,0.011814,0.06728,0.097871
1291,133.03537,1000.0,0.921586,0.891139,0.0,0.0,0.121056,67817.0,0.1186,0.449232,0.207105,0.456709,-0.036642,0.808061,5.945196,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001797,-0.00422,0.0,-0.000173,-0.01726,-0.033694,-0.061156,0.811207,-0.04785,-0.091698,-0.017535,-0.03958,1.841826,0.686189,-0.048423,-0.034618,-0.042233,4.291667,0.0107,0.071375,0.098106
1292,133.303696,1000.0,0.926702,0.893713,0.0,0.0,0.121373,68894.0,0.116198,0.45911,0.198324,0.459025,-0.036459,0.797941,5.985827,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001881,-0.004434,0.0,-0.000169,-0.016933,-0.034072,-0.061725,0.803457,-0.045832,-0.086295,-0.017494,-0.036953,1.852934,0.689809,-0.048836,-0.051149,-0.055247,5.375,0.012223,0.079484,0.109178
1293,132.10318,1000.0,0.930897,0.889699,0.0,0.0,0.121475,66546.0,0.116327,0.452564,0.197726,0.447831,-0.035962,0.786269,5.978254,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.00182,-0.004248,0.0,-0.000167,-0.017079,-0.033041,-0.060551,0.813613,-0.046253,-0.089088,-0.01756,-0.038226,1.846187,0.690526,-0.048081,-0.051629,-0.042384,6.833333,0.011026,0.080797,0.099867
1294,131.544388,1000.0,0.923844,0.89178,0.0,0.0,0.121302,68235.0,0.11448,0.453638,0.191886,0.439101,-0.035385,0.767916,6.001165,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001852,-0.004078,0.0,-0.000165,-0.0171,-0.032887,-0.06141,0.800905,-0.046672,-0.088715,-0.017649,-0.037203,1.852725,0.689556,-0.048096,-0.037477,-0.033429,7.416667,0.010635,0.072771,0.103427
1295,133.256287,1000.0,0.924324,0.899469,0.0,0.0,0.121223,68215.0,0.115833,0.44721,0.200985,0.450181,-0.035571,0.789185,6.001041,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001808,-0.003893,0.0,-0.000165,-0.017047,-0.032174,-0.059743,0.808915,-0.046027,-0.08952,-0.016541,-0.037402,1.851175,0.692969,-0.04765,-0.056204,-0.051829,7.375,0.011943,0.071371,0.108893
1296,132.689529,1000.0,0.921167,0.887805,0.0,0.0,0.121171,31962.0,0.115754,0.450751,0.194326,0.441469,-0.035174,0.781794,5.992658,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001806,-0.004055,0.0,-0.000166,-0.017037,-0.031516,-0.060907,0.802469,-0.046451,-0.089213,-0.01775,-0.037626,1.852819,0.690947,-0.047406,-0.044099,-0.041333,7.083333,0.010804,0.076096,0.086999
1297,131.788681,1000.0,0.933054,0.887156,0.0,0.0,0.120899,66324.0,0.11371,0.443833,0.194603,0.44953,-0.03534,0.77474,6.011027,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001874,-0.004177,0.0,-0.000159,-0.016811,-0.032564,-0.059611,0.803011,-0.045687,-0.083889,-0.017254,-0.035694,1.856617,0.695415,-0.047767,-0.046207,-0.051958,6.833333,0.011861,0.079209,0.107208
1298,132.655365,1000.0,0.921928,0.88925,0.0,0.0,0.120984,68786.0,0.115312,0.459532,0.192291,0.443409,-0.03495,0.778699,6.000416,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001862,-0.004159,0.0,-0.000167,-0.017074,-0.032175,-0.061418,0.802273,-0.046341,-0.09036,-0.017213,-0.037554,1.851514,0.688514,-0.047832,-0.03721,-0.033344,6.208333,0.010205,0.073108,0.117934
1299,133.064911,1000.0,0.926024,0.89657,0.0,0.0,0.121067,68149.0,0.114635,0.46835,0.188158,0.44389,-0.03563,0.776605,6.015821,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001886,-0.00398,0.0,-0.000166,-0.017194,-0.032985,-0.062448,0.804423,-0.047248,-0.088713,-0.018094,-0.037581,1.855908,0.682191,-0.048457,-0.024649,-0.028515,5.375,0.010333,0.073697,0.085073
1300,132.781281,1000.0,0.921562,0.882297,0.0,0.0,0.120764,64296.0,0.114191,0.463999,0.189896,0.447696,-0.035126,0.779477,5.960788,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001891,-0.003818,0.0,-0.000165,-0.017108,-0.032424,-0.063613,0.801838,-0.046195,-0.086511,-0.017622,-0.036646,1.850734,0.688496,-0.048531,-0.021311,-0.021516,4.708333,0.012517,0.081125,0.109241
